csv,60.2345848083,30,2550.03002824,4.46756674869,509.17365123,591.846950719, rc, 30, 100000, 0 
csv,60.4350581169,50,2448.9096993,2.78365253409,544.34434637,664.397681325, rc, 50, 100000, 0 
csv,60.0021429062,1,4569.82012174,76.489857869,169.014875799,160.735008418, rr, 1, 100000, 0 
csv,60.007417202,2,4331.21457511,54.7890270288,255.525672418,242.75836303, rr, 2, 100000, 0 
csv,60.0160508156,3,2955.2094413,41.4489286816,423.618547932,409.280149969, rr, 3, 100000, 0 
csv,60.0225329399,4,2759.46368618,30.5531873038,445.765389376,431.178027764, rr, 4, 100000, 0 
csv,60.0670049191,5,2609.95200628,24.7612969473,480.450671599,449.717234856, rr, 5, 100000, 0 
csv,60.0224618912,6,2594.91188953,20.6280373521,481.259870744,459.551822824, rr, 6, 100000, 0 
csv,60.0692639351,8,2591.14212167,15.8472512232,493.459810441,472.469436467, rr, 8, 100000, 0 
csv,60.0102522373,10,2565.01171485,13.2023376873,520.672599536,490.696770804, rr, 10, 100000, 0 
csv,60.0383968353,12,2601.5018427,11.1142401186,516.326766898,497.948066156, rr, 12, 100000, 0 
csv,60.1297280788,14,2669.69442785,9.79264452479,518.320687102,493.999449829, rr, 14, 100000, 0 
csv,60.2647500038,16,2582.91953406,8.16091226642,510.149717266,486.883776562, rr, 16, 100000, 0 
csv,60.024228096,18,2516.38388016,7.47259831474,539.697115383,513.724476523, rr, 18, 100000, 0 
csv,60.0489399433,20,2687.39132035,7.20703246059,539.345151695,524.253013401, rr, 20, 100000, 0 
csv,60.1572320461,25,2458.69025168,5.65976578125,582.203627081,548.251355874, rr, 25, 100000, 0 
csv,60.3198471069,30,2506.63765331,4.58590348054,556.102653534,519.42442865, rr, 30, 100000, 0 
csv,60.1200230122,35,2598.21923169,4.3210360776,587.408492081,560.653133479, rr, 35, 100000, 0 
csv,60.5647580624,40,2536.12835111,3.53015715963,564.244622226,526.416283638, rr, 40, 100000, 0 
csv,60.4066729546,45,2681.60771115,3.27328456423,556.374056288,520.652545935, rr, 45, 100000, 0 
csv,60.7408730984,50,2734.53428519,3.29970479894,608.989721133,580.776900649, rr, 50, 100000, 0 
csv,60.0052280426,1,4569.86847555,72.0951680229,160.399647947,147.045638095, s, 1, 100000, 0 
csv,60.000056982,2,4411.77914346,54.5169457612,248.700948487,240.833002659, s, 2, 100000, 0 
csv,60.0045390129,3,3276.752113,43.0043687403,396.424427584,382.712593557, s, 3, 100000, 0 
csv,60.0494170189,4,2916.59784049,32.6571058697,450.861706356,435.703760708, s, 4, 100000, 0 
csv,60.0556941032,5,2754.87616071,25.9064285362,474.016546583,454.688767009, s, 5, 100000, 0 
csv,60.0910778046,6,2606.6764938,21.3679916577,495.549501133,476.81059882, s, 6, 100000, 0 
csv,60.0153450966,8,2589.18781105,16.0720899925,499.843336166,483.316941865, s, 8, 100000, 0 
csv,60.1502571106,10,2628.61719293,13.1990807158,504.269398863,493.420937604, s, 10, 100000, 0 
csv,60.146805048,12,2745.21647273,11.1448135447,488.937911143,479.943205972, s, 12, 100000, 0 
csv,60.133523941,14,2584.48183001,9.15593423964,500.703219461,476.901347227, s, 14, 100000, 0 
csv,60.0995750427,16,2613.91199336,8.38059437383,518.171989138,491.999768261, s, 16, 100000, 0 
csv,60.1204960346,18,2642.97553215,7.43094332211,509.977940524,490.217987801, s, 18, 100000, 0 
csv,60.1572871208,20,2429.43136226,6.89580150758,574.168374506,541.441507402, s, 20, 100000, 0 
csv,60.2394979,25,2388.23371733,5.51391930256,585.378960782,543.845001426, s, 25, 100000, 0 
csv,60.3810269833,30,2384.85509761,4.67123205078,595.663429951,554.928507526, s, 30, 100000, 0 
csv,60.515568018,35,2436.71182193,4.21401495762,612.023831569,578.175206013, s, 35, 100000, 0 
csv,60.2427752018,40,2426.34904369,3.72244642501,620.762074452,584.766826528, s, 40, 100000, 0 
csv,60.5114560127,45,2451.35400425,3.45265716819,641.959816513,600.859513192, s, 45, 100000, 0 
csv,60.4032440186,50,2478.095381,3.2700902178,667.080647309,629.927047696, s, 50, 100000, 0 
